Plate,Well,Class,G,Surface_nucleus,R,Nuclei,Eccentricity,Plate_Sanofi,COMPOUND_MASK,Concentration
4086_EMT-Serie2-2-C2_29112017_1337,F03,0,1.030649875,0.836785592,-0.050335195,0.007793273000000002,0.976104715,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,G03,0,0.7730169290000001,0.810730878,0.038549564,0.068498769,0.734185559,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,H03,0,1.092078394,1.189699505,-0.003965338,-0.03978671,1.046519293,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,I03,0,1.167369864,1.076365362,-0.003041769,-0.04511895,1.085175507,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,J03,0,0.92160554,0.789807652,0.12523089199999998,0.205906481,0.840643172,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,K03,0,0.851891913,0.679011664,-0.011901602,0.041837572,1.137909928,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,L03,0,1.230362441,1.149861505,-0.05745966900000001,-0.034044299,1.149939968,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,M03,0,0.8264618440000001,1.044803955,0.003705453,-0.021328958,0.860842338,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,N03,0,1.140083655,1.231965305,0.023842325,0.013535685,1.092402947,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,O03,0,0.7374801590000001,1.104836841,0.056597578,0.012305168,0.439720319,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,P03,0,0.898744545,1.558504475,-0.05094299,-0.167350287,0.31384043100000003,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,A04,0,1.067599951,1.498692298,0.032510738,-0.095159967,0.71144384,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,B04,0,1.060030917,0.801273492,-0.041036633,-0.182526661,1.201779787,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,C04,0,1.002556512,0.9001070440000001,-0.0071761709999999986,0.011894996,1.094545283,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,D04,0,1.013693356,0.481488021,-0.07295773900000001,-0.107465135,1.205193399,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,E04,0,1.088165109,0.76464681,-0.08860112199999999,-0.019688269,1.131883137,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,F04,0,0.896144064,1.151406469,0.0,0.038146021,0.872872378,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,G04,0,1.058448015,0.65052915,0.118751939,0.09392945,0.827224145,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,H04,0,1.196980175,1.0,0.033536304,0.105824446,0.916072227,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,I04,0,1.228383813,0.776200934,0.076712095,0.075471698,1.13028227,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,J04,0,1.073196638,1.005407374,-0.033808764,-0.008203445,1.095228006,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,K04,0,0.915588001,0.8257611709999999,0.018274366,0.068088597,1.074981755,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,L04,0,1.095215931,1.314179459,0.018639043,-0.018457752,0.986039504,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,M04,0,0.960427459,0.909332686,-0.008852846999999999,0.034864643,0.858205617,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,N04,0,0.92999429,0.862266462,-0.048692053,0.0,1.079996233,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,O04,0,0.787589674,1.3797300730000002,-0.034383025,-0.026661198,0.682534077,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,P04,0,0.739926747,1.445942814,0.048112203,-0.134946678,0.494361655,EMT-Serie2-2-C2,DMSO,0
4086_EMT-Serie2-2-C2_29112017_1337,A05,2,0.542855492,-0.427657062,0.568066039,0.425348646,-0.313204793,EMT-Serie2-2-C2,EC_11190427,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,B05,2,1.509336293,0.477471115,0.377559375,-0.0049220670000000005,0.30696612300000004,EMT-Serie2-2-C2,EC_11190219,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,C05,2,1.152715461,0.931800876,0.107515418,-0.076292043,0.8189608490000001,EMT-Serie2-2-C2,EC_11177597,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,D05,2,-0.047927153,0.090203825,-0.328567896,-0.387612797,-3.309084917,EMT-Serie2-2-C2,EC_11265545,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,E05,2,2.197408564,1.4411975680000002,0.636424098,-0.106644791,-0.493419968,EMT-Serie2-2-C2,EC_11187920,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,F05,2,1.115988374,0.213690588,0.246633375,0.106234619,0.648445041,EMT-Serie2-2-C2,EC_11255449,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,G05,2,0.958499083,0.333844643,-0.104793615,-0.152173913,0.551592627,EMT-Serie2-2-C2,EC_11192350,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,H05,2,1.315079085,1.961850425,0.529097306,-0.36997539,-0.335357958,EMT-Serie2-2-C2,EC_11177295,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,I05,2,0.383152022,-0.467119856,0.013389651,-0.184987695,-0.17155166300000002,EMT-Serie2-2-C2,EC_11193182,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,J05,2,0.140670648,1.335257181,-0.33673232700000005,-0.7502050859999999,-2.909857099,EMT-Serie2-2-C2,EC_11281258,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,K05,2,-0.046675059000000005,-0.180838033,-0.29881319300000003,-0.313781788,-2.687218966,EMT-Serie2-2-C2,EC_11262380,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,L05,2,1.053542276,0.16608362699999998,0.134245817,0.0902379,-0.065329472,EMT-Serie2-2-C2,EC_11191311,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,M05,2,-0.049663068,0.51707737,-0.208620348,-0.171041838,-4.53937425,EMT-Serie2-2-C2,EC_11261900,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,N05,2,-0.005392858,-0.429246168,-0.119549757,-0.068088597,-1.787649787,EMT-Serie2-2-C2,EC_11258179,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,O05,2,0.006757168000000001,0.338071223,-0.054429078,-0.222723544,-2.381735998,EMT-Serie2-2-C2,EC_11257708,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,P05,2,-0.026669694,4.090479711,0.338520781,-0.66611977,-2.834687007,EMT-Serie2-2-C2,EC_11259640,3.2299999999999986e-05
4086_EMT-Serie2-2-C2_29112017_1337,A06,2,0.686792759,0.699261728,0.275857829,0.132485644,0.260234951,EMT-Serie2-2-C2,EC_11190427,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,B06,2,1.293910917,0.980136178,0.01973447,-0.034454471,0.763307202,EMT-Serie2-2-C2,EC_11190219,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,C06,2,1.069920911,0.838385733,0.025998251,0.007793273000000002,1.121477505,EMT-Serie2-2-C2,EC_11177597,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,D06,2,0.039896973,-0.332763168,0.17682359399999995,0.375717801,-1.288250112,EMT-Serie2-2-C2,EC_11265545,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,E06,2,1.715798175,0.6854343,0.417148478,0.096800656,0.485839395,EMT-Serie2-2-C2,EC_11187920,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,F06,2,1.256414363,1.007283402,0.042035652,-0.03978671,1.148880571,EMT-Serie2-2-C2,EC_11255449,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,G06,2,1.21410001,0.640409636,0.151904005,0.013945857,0.791416531,EMT-Serie2-2-C2,EC_11192350,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,H06,2,1.192953826,0.8023880729999999,0.214290305,-0.219852338,0.8077077009999999,EMT-Serie2-2-C2,EC_11177295,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,I06,2,0.6804234640000001,-0.081772736,0.032069213,-0.057424118,0.615109353,EMT-Serie2-2-C2,EC_11193182,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,J06,2,1.042103928,0.268647163,0.102530103,0.002461034,1.02570803,EMT-Serie2-2-C2,EC_11281258,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,K06,2,0.684927196,-0.999735149,0.936180142,1.060705496,-0.167219907,EMT-Serie2-2-C2,EC_11262380,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,L06,2,1.311721701,0.8173190459999999,0.142450349,-0.01271534,0.8377004029999999,EMT-Serie2-2-C2,EC_11191311,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,M06,2,0.090829974,-0.989119039,0.286207109,0.630434783,-0.5215292979999999,EMT-Serie2-2-C2,EC_11261900,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,N06,2,0.8780254940000001,-0.66947703,0.907712987,0.8621821159999999,-0.182545848,EMT-Serie2-2-C2,EC_11258179,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,O06,2,0.8925071590000001,-0.5241290270000001,0.7019276179999999,0.707136998,-0.349789298,EMT-Serie2-2-C2,EC_11257708,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,P06,2,0.5290961820000001,-0.104406458,0.979006626,0.8822805579999999,-0.62294889,EMT-Serie2-2-C2,EC_11259640,9.677e-06
4086_EMT-Serie2-2-C2_29112017_1337,A07,2,0.925330384,0.627343655,0.033594988,-0.08736669400000001,0.915177626,EMT-Serie2-2-C2,EC_11190427,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,B07,2,1.104392992,0.995144399,0.146331853,0.079163249,0.786566848,EMT-Serie2-2-C2,EC_11190219,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,C07,2,0.950443244,0.86149398,-0.009598967,-0.0488105,1.066718459,EMT-Serie2-2-C2,EC_11177597,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,D07,2,0.652060002,0.001776709,0.918813976,0.77973749,0.011841703,EMT-Serie2-2-C2,EC_11265545,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,E07,2,1.423592647,0.921416511,0.194886978,0.036505332,1.091696683,EMT-Serie2-2-C2,EC_11187920,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,F07,2,0.985505772,0.638235651,0.143589092,0.056193601,1.087105963,EMT-Serie2-2-C2,EC_11255449,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,G07,2,0.947927561,0.613019632,-0.041921079,0.038556194,0.927819761,EMT-Serie2-2-C2,EC_11192350,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,H07,2,1.308782026,0.94228456,0.008004728000000001,-0.090648072,1.246109659,EMT-Serie2-2-C2,EC_11177295,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,I07,2,0.969811804,0.557323681,0.054772796,-0.021328958,0.7738540859999999,EMT-Serie2-2-C2,EC_11193182,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,J07,2,1.203223843,0.620424424,0.06202861,0.015586546,1.350589731,EMT-Serie2-2-C2,EC_11281258,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,K07,2,0.531781462,-0.16921769600000006,0.7687780670000001,0.651763741,-0.233232102,EMT-Serie2-2-C2,EC_11262380,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,L07,2,1.067468042,0.701568138,0.010456866,-0.036915505,1.069284554,EMT-Serie2-2-C2,EC_11191311,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,M07,2,0.422196929,-0.102706998,0.863391467,0.7407711240000001,-0.295524637,EMT-Serie2-2-C2,EC_11261900,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,N07,2,0.609444144,-0.12637805300000002,0.697828146,0.5726004920000001,0.041928573,EMT-Serie2-2-C2,EC_11258179,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,O07,2,0.951401151,0.416720924,0.231881426,0.17145201,0.485250842,EMT-Serie2-2-C2,EC_11257708,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,P07,2,0.412134197,0.584779898,0.7346786790000001,0.420836751,-0.334486899,EMT-Serie2-2-C2,EC_11259640,2.903e-06
4086_EMT-Serie2-2-C2_29112017_1337,A08,2,0.669773425,0.5026540270000001,0.181874579,0.064807219,0.514019352,EMT-Serie2-2-C2,EC_11190427,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,B08,2,1.092486682,0.921405476,-0.007001517,-0.028712059,1.091084587,EMT-Serie2-2-C2,EC_11190219,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,C08,2,1.051824326,1.05241842,-0.025736969,-0.013945857,0.885726393,EMT-Serie2-2-C2,EC_11177597,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,D08,2,0.6870283090000001,0.212818787,0.5174863279999999,0.3748974570000001,0.207359277,EMT-Serie2-2-C2,EC_11265545,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,E08,2,1.40535473,0.93985676,0.033913556,0.009433962,1.1518704240000002,EMT-Serie2-2-C2,EC_11187920,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,F08,2,1.123576252,1.273017204,-0.037092253,-0.061525841,0.928832074,EMT-Serie2-2-C2,EC_11255449,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,G08,2,1.224238119,0.968217884,-0.011423749,0.039376538,0.981354615,EMT-Serie2-2-C2,EC_11192350,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,H08,2,1.208792265,1.002207091,0.14631788099999998,0.023789992000000003,1.017044518,EMT-Serie2-2-C2,EC_11177295,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,I08,2,0.874649265,0.633324873,0.111222268,0.089417555,0.769357535,EMT-Serie2-2-C2,EC_11193182,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,J08,2,1.040232084,0.555569043,-0.009355849,-0.050041017,1.447230266,EMT-Serie2-2-C2,EC_11281258,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,K08,2,0.668919161,0.421455135,0.24401357,0.280147662,0.25208936600000004,EMT-Serie2-2-C2,EC_11262380,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,L08,2,0.926837909,0.876303563,0.322290562,0.20754717,0.757963133,EMT-Serie2-2-C2,EC_11191311,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,M08,2,0.629352901,0.541697474,0.436188525,0.398277276,0.233632319,EMT-Serie2-2-C2,EC_11261900,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,N08,2,0.813713833,0.766555944,0.248965352,0.280147662,0.296230901,EMT-Serie2-2-C2,EC_11258179,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,O08,2,0.965270384,0.8674200209999999,0.161822937,0.14315012300000002,0.632106787,EMT-Serie2-2-C2,EC_11257708,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,P08,2,0.601347476,1.191465178,0.117534952,0.031993437,-0.0069213930000000005,EMT-Serie2-2-C2,EC_11259640,8.709999999999998e-07
4086_EMT-Serie2-2-C2_29112017_1337,A09,2,0.830739447,0.34922807,0.02453116,-0.166940115,1.3802999269999998,EMT-Serie2-2-C2,EC_11190427,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,B09,2,1.091714075,0.619696084,-0.002942565,0.020098441,0.95263319,EMT-Serie2-2-C2,EC_11190219,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,C09,2,1.020257372,1.065881678,0.094737754,0.010254307,1.20378087,EMT-Serie2-2-C2,EC_11177597,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,D09,2,0.935148143,0.8918194159999999,0.215212477,0.251025431,0.342255809,EMT-Serie2-2-C2,EC_11265545,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,E09,2,1.242224781,1.090601101,0.041979763,-0.007383100999999999,1.08510488,EMT-Serie2-2-C2,EC_11187920,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,F09,2,1.1785883659999998,0.754416942,-0.02037021,0.03978671,1.125385503,EMT-Serie2-2-C2,EC_11255449,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,G09,2,1.109612798,0.922034497,0.013293242,0.023789992000000003,1.046990136,EMT-Serie2-2-C2,EC_11192350,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,H09,2,1.10290117,1.145778386,0.096689684,0.060705496,0.847070179,EMT-Serie2-2-C2,EC_11177295,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,I09,2,0.991956724,0.720571195,0.054655429000000005,-0.009433962,1.139911011,EMT-Serie2-2-C2,EC_11193182,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,J09,2,0.859256803,0.500689716,0.266317546,0.260459393,0.8042234620000001,EMT-Serie2-2-C2,EC_11281258,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,K09,2,1.148654565,1.196541488,0.052773361,0.067678425,0.743437625,EMT-Serie2-2-C2,EC_11262380,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,L09,2,0.963247788,0.8091748790000001,0.121192899,0.138638228,1.007321609,EMT-Serie2-2-C2,EC_11191311,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,M09,2,0.763189748,0.878930002,0.054247438,0.11730927,0.446735881,EMT-Serie2-2-C2,EC_11261900,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,N09,2,0.987374475,0.932573358,0.06691611900000001,0.066037736,0.838618547,EMT-Serie2-2-C2,EC_11258179,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,O09,2,0.81893678,1.000551773,-0.047199812,-0.02173913,0.73190197,EMT-Serie2-2-C2,EC_11257708,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,P09,2,0.576655467,1.014125385,-0.034582829,-0.019688269,0.24436754,EMT-Serie2-2-C2,EC_11259640,2.613e-07
4086_EMT-Serie2-2-C2_29112017_1337,A10,2,0.799841459,0.923667744,-0.023871667000000003,-0.15340443,0.746686442,EMT-Serie2-2-C2,EC_11190427,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,B10,2,1.257246643,0.8036902570000001,-0.026471911,-0.050041017,1.2295595259999998,EMT-Serie2-2-C2,EC_11190219,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,C10,2,1.043495248,1.0024278009999998,0.145682141,0.034044299,0.948018928,EMT-Serie2-2-C2,EC_11177597,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,D10,2,1.12847885,0.909873423,-0.034716963,-0.033634126,1.219412859,EMT-Serie2-2-C2,EC_11265545,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,E10,2,1.187825099,1.002096737,0.127086413,0.073010664,0.995362196,EMT-Serie2-2-C2,EC_11187920,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,F10,2,1.116054329,1.472869329,0.063008068,0.011484824,0.986157214,EMT-Serie2-2-C2,EC_11255449,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,G10,2,1.29202651,1.172153128,0.029551405,-0.035684988,1.359370954,EMT-Serie2-2-C2,EC_11192350,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,H10,2,1.106355915,0.7316838999999999,-0.094353516,-0.098851518,1.363726252,EMT-Serie2-2-C2,EC_11177295,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,I10,2,1.074518864,0.671849653,-0.018268777,0.010254307,1.31765426,EMT-Serie2-2-C2,EC_11193182,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,J10,2,1.143368804,0.912632288,0.018464389,0.020918786,1.035148433,EMT-Serie2-2-C2,EC_11281258,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,K10,2,0.890663581,0.7946191109999999,0.018124862,0.00369155,0.985380323,EMT-Serie2-2-C2,EC_11262380,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,L10,2,0.991824816,1.202831698,-0.041623469,-0.04511895,0.994891353,EMT-Serie2-2-C2,EC_11191311,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,M10,2,1.026171269,0.952878599,0.08000117400000001,0.100082034,0.785342656,EMT-Serie2-2-C2,EC_11261900,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,N10,2,1.026174409,1.161228026,-0.022799992,-0.002871206,0.783223862,EMT-Serie2-2-C2,EC_11258179,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,O10,2,0.908656525,1.269596213,0.049098647,-0.01271534,0.685123714,EMT-Serie2-2-C2,EC_11257708,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,P10,2,0.609802181,1.150744342,-0.08745120199999999,-0.094749795,0.211997081,EMT-Serie2-2-C2,EC_11259640,7.838999999999999e-08
4086_EMT-Serie2-2-C2_29112017_1337,A11,2,0.847780766,0.7564916079999999,-0.055548259,-0.195652174,0.857263931,EMT-Serie2-2-C2,EC_11190427,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,B11,2,1.041821267,0.87018992,0.098627641,0.062756358,0.8721425709999999,EMT-Serie2-2-C2,EC_11190219,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,C11,2,1.296646447,0.331681693,-0.081721163,-0.068088597,1.627633778,EMT-Serie2-2-C2,EC_11177597,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,D11,2,1.227092995,0.971528521,-0.0163406,0.022969647000000003,1.083268592,EMT-Serie2-2-C2,EC_11265545,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,E11,2,1.077961047,0.855281018,-0.005545604,-0.036505332,1.296536949,EMT-Serie2-2-C2,EC_11187920,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,F11,2,0.949344007,0.768398866,0.187362897,0.134536505,0.926148268,EMT-Serie2-2-C2,EC_11255449,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,G11,2,0.872444509,0.957182427,-0.059611403,-0.00369155,0.848435624,EMT-Serie2-2-C2,EC_11192350,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,H11,2,1.151660194,0.960272355,-0.04439697,-0.033634126,1.277915107,EMT-Serie2-2-C2,EC_11177295,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,I11,2,1.13751144,0.6846507829999999,-0.013400829,-0.033634126,1.394637098,EMT-Serie2-2-C2,EC_11193182,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,J11,2,1.1707743590000002,0.779500535,-0.009033089,0.061936013,0.907597053,EMT-Serie2-2-C2,EC_11281258,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,K11,2,0.980314231,1.19852787,0.012238333999999998,0.000820345,0.835087224,EMT-Serie2-2-C2,EC_11262380,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,L11,2,1.0279583140000002,1.151516824,-0.013731972,-0.052091879,0.893730725,EMT-Serie2-2-C2,EC_11191311,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,M11,2,1.008046417,0.927386693,0.027843991,0.028712059,1.028980389,EMT-Serie2-2-C2,EC_11261900,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,N11,2,1.161223558,1.018539568,0.0077937469999999984,0.016406891,1.159074323,EMT-Serie2-2-C2,EC_11258179,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,O11,2,0.838845537,1.131763356,-0.043717916,-0.099671862,0.934340937,EMT-Serie2-2-C2,EC_11257708,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,P11,2,1.031670596,1.085193727,-0.143322221,-0.191550451,0.962874026,EMT-Serie2-2-C2,EC_11259640,2.3519999999999998e-08
4086_EMT-Serie2-2-C2_29112017_1337,A12,2,0.930427704,0.864617014,-0.015060738,-0.13535685,1.147656379,EMT-Serie2-2-C2,EC_11190427,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,B12,2,1.083969164,0.906342077,0.028321843,-0.111566858,1.183087318,EMT-Serie2-2-C2,EC_11190219,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,C12,2,0.982264592,1.376309081,0.158500326,0.067268253,0.78002213,EMT-Serie2-2-C2,EC_11177597,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,D12,2,1.215547863,0.860368364,-0.034159469,-0.026251025,1.196953646,EMT-Serie2-2-C2,EC_11265545,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,E12,2,0.985807277,0.66947703,0.099771972,0.060705496,1.275490265,EMT-Serie2-2-C2,EC_11187920,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,F12,2,1.183264835,1.285266561,0.039389299,-0.002050861,1.085081338,EMT-Serie2-2-C2,EC_11255449,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,G12,2,1.085391891,0.697794012,-0.027633009,0.063576702,1.037526191,EMT-Serie2-2-C2,EC_11192350,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,H12,2,1.138196108,0.995696172,0.036443939,0.006972929,1.020976058,EMT-Serie2-2-C2,EC_11177295,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,I12,2,1.167178283,0.77079356,-0.004909865,-0.01271534,1.292134567,EMT-Serie2-2-C2,EC_11193182,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,J12,2,1.136468735,0.959058455,-0.025607026,-0.011894996,0.8951667959999999,EMT-Serie2-2-C2,EC_11281258,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,K12,2,1.11972264,1.034320271,0.029882549,0.015996719,0.960755232,EMT-Serie2-2-C2,EC_11262380,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,L12,2,1.047785414,1.049218138,0.01697075,0.031173093,1.028627257,EMT-Serie2-2-C2,EC_11191311,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,M12,2,1.054503324,1.202942053,0.100439848,0.011484824,0.986063046,EMT-Serie2-2-C2,EC_11261900,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,N12,2,0.855060857,1.3356986000000002,-0.04334765,0.029122231,0.7783506370000001,EMT-Serie2-2-C2,EC_11258179,7.055e-09
4086_EMT-Serie2-2-C2_29112017_1337,O12,2,0.97067235,1.138274275,0.033238694,-0.006972929,0.989570827,EMT-Serie2-2-C2,EC_11257708,7.055e-09
